"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2277.01","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2770.21","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3174.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3651.75","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4116.14","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4571.31","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5013.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","305.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","415.149","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","682.492","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1229.85","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1772.6","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2302.67","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2795.87","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3200.34","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3677.42","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4141.8","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4596.97","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5039.46","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","10","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","331.341","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","440.81","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","708.153","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1255.51","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1798.26","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2328.33","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2821.53","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3226","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3703.08","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4167.46","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4622.63","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5065.12","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","20","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","357.002","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","466.471","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","733.813","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1281.18","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1823.92","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2353.99","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2847.19","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3251.66","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3728.74","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4193.12","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4648.29","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5090.79","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","30","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","408.323","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","517.792","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","785.135","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1332.5","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1875.24","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2405.31","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2898.52","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3302.98","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3780.06","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4244.44","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4699.61","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5142.11","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","536.627","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","646.096","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","913.439","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","100"
